,di,is_bin_or_fit,ntrials,xs,ys,dotmode,coh,subj
82,19.0,fit,,1716.6666666666665,0.6651300430031812,2d,0.03,ALL
83,20.0,fit,,1750.0,0.6651418363656412,2d,0.03,ALL
84,20.0,fit,,1766.6666666666665,0.6651471031566462,2d,0.03,ALL
85,20.0,fit,,1800.0,0.6651565247116412,2d,0.03,ALL
86,20.0,fit,,2016.6666666666665,0.6651928192356094,2d,0.03,ALL
87,20.0,fit,,2033.3333333333333,0.6651944094869516,2d,0.03,ALL
88,20.0,fit,,2050.0,0.6651958850601258,2d,0.03,ALL
89,20.0,fit,,2083.3333333333335,0.6651985246548614,2d,0.03,ALL
90,21.0,fit,,2300.0,0.6652086931285841,2d,0.03,ALL
91,21.0,fit,,2316.666666666667,0.6652091386621584,2d,0.03,ALL
92,21.0,fit,,2350.0,0.6652099356596217,2d,0.03,ALL
93,21.0,fit,,2366.6666666666665,0.6652102915902638,2d,0.03,ALL
94,21.0,fit,,2583.3333333333335,0.6652131404458637,2d,0.03,ALL
95,21.0,fit,,2600.0,0.6652132652690035,2d,0.03,ALL
96,22.0,fit,,2633.3333333333335,0.6652134885602022,2d,0.03,ALL
97,22.0,fit,,2650.0,0.6652135882796911,2d,0.03,ALL
98,22.0,fit,,2866.6666666666665,0.6652143864307657,2d,0.03,ALL
99,22.0,fit,,2883.3333333333335,0.665214421401904,2d,0.03,ALL
100,22.0,fit,,2916.6666666666665,0.6652144839603961,2d,0.03,ALL
101,22.0,fit,,2933.333333333333,0.6652145118983572,2d,0.03,ALL
102,22.0,fit,,3150.0,0.665214735512758,2d,0.03,ALL
103,22.0,fit,,3183.333333333333,0.6652147544016271,2d,0.03,ALL
104,22.0,fit,,3200.0,0.6652147628371964,2d,0.03,ALL
105,23.0,fit,,3233.3333333333335,0.6652147779272539,2d,0.03,ALL
106,23.0,fit,,3433.333333333333,0.6652148333134915,2d,0.03,ALL
107,23.0,fit,,3466.666666666667,0.6652148386055011,2d,0.03,ALL
108,23.0,fit,,3483.3333333333335,0.6652148409688566,2d,0.03,ALL
109,23.0,fit,,3516.6666666666665,0.6652148451965703,2d,0.03,ALL
110,23.0,fit,,3733.3333333333335,0.6652148614829322,2d,0.03,ALL
111,23.0,fit,,3750.0,0.6652148621965221,2d,0.03,ALL
112,23.0,fit,,3766.6666666666665,0.6652148628586528,2d,0.03,ALL
113,23.0,fit,,3800.0,0.6652148640431124,2d,0.03,ALL
114,24.0,fit,,4016.6666666666665,0.6652148686059892,2d,0.03,ALL
115,24.0,fit,,4033.333333333333,0.6652148688059125,2d,0.03,ALL
116,24.0,fit,,4066.6666666666665,0.6652148691635474,2d,0.03,ALL
117,24.0,fit,,4083.333333333333,0.6652148693232635,2d,0.03,ALL
118,24.0,fit,,4300.0,0.6652148706016242,2d,0.03,ALL
119,24.0,fit,,4316.666666666666,0.6652148706576357,2d,0.03,ALL
120,24.0,fit,,4350.0,0.6652148707578327,2d,0.03,ALL
121,24.0,fit,,4366.666666666666,0.6652148708025797,2d,0.03,ALL
122,24.0,fit,,4583.333333333333,0.6652148711607322,2d,0.03,ALL
123,24.0,fit,,4616.666666666666,0.6652148711909857,2d,0.03,ALL
124,24.0,fit,,4633.333333333334,0.6652148712044965,2d,0.03,ALL
125,24.0,fit,,4650.0,0.665214871217033,2d,0.03,ALL
126,25.0,fit,,4866.666666666666,0.665214871317375,2d,0.03,ALL
127,25.0,fit,,4900.0,0.665214871325851,2d,0.03,ALL
128,25.0,fit,,4916.666666666667,0.6652148713296362,2d,0.03,ALL
129,25.0,fit,,4950.0,0.6652148713364076,2d,0.03,ALL
130,25.0,fit,,5150.0,0.6652148713612609,2d,0.03,ALL
131,25.0,fit,,5183.333333333334,0.6652148713636356,2d,0.03,ALL
132,25.0,fit,,5200.0,0.6652148713646961,2d,0.03,ALL
133,25.0,fit,,5233.333333333333,0.6652148713665932,2d,0.03,ALL
134,25.0,fit,,5450.0,0.6652148713739013,2d,0.03,ALL
135,25.0,fit,,5466.666666666667,0.6652148713742215,2d,0.03,ALL
136,25.0,fit,,5483.333333333333,0.6652148713745186,2d,0.03,ALL
137,25.0,fit,,5516.666666666667,0.6652148713750502,2d,0.03,ALL
138,25.0,fit,,5733.333333333333,0.6652148713770977,2d,0.03,ALL
139,25.0,fit,,5750.0,0.6652148713771874,2d,0.03,ALL
140,25.0,fit,,5783.333333333333,0.6652148713773478,2d,0.03,ALL
141,25.0,fit,,5800.0,0.6652148713774195,2d,0.03,ALL
0,1.0,bin,1090.0,40.00000000000001,0.46788990825688076,2d,0.12,ALL
1,2.0,bin,1189.0,50.12785914528975,0.5088309503784693,2d,0.12,ALL
2,4.0,bin,1064.0,66.69461096226564,0.6766917293233082,2d,0.12,ALL
3,5.0,bin,798.0,83.33353591698499,0.7130325814536341,2d,0.12,ALL
4,6.0,bin,786.0,100.1958384875157,0.727735368956743,2d,0.12,ALL
5,7.0,bin,1207.0,116.68188870368775,0.6818558409279205,2d,0.12,ALL
6,8.0,bin,934.0,150.01312461458272,0.7955032119914347,2d,0.12,ALL
7,9.0,bin,830.0,183.81283095738388,0.8506024096385543,2d,0.12,ALL
8,10.0,bin,1039.0,216.767903861656,0.8633301251203079,2d,0.12,ALL
9,11.0,bin,1074.0,267.41035372880316,0.8305400372439479,2d,0.12,ALL
10,12.0,bin,1163.0,333.91334991057346,0.8366294067067928,2d,0.12,ALL
11,13.0,bin,822.0,418.22620295452714,0.8576642335766423,2d,0.12,ALL
12,14.0,bin,1038.0,500.4942833271253,0.8892100192678227,2d,0.12,ALL
13,15.0,bin,1147.0,618.2486462735641,0.8849171752397559,2d,0.12,ALL
14,16.0,bin,884.0,767.1924810001431,0.9049773755656109,2d,0.12,ALL
15,17.0,bin,1003.0,935.676204214544,0.901296111665005,2d,0.12,ALL
16,18.0,bin,310.0,1151.67483057786,0.9354838709677419,2d,0.12,ALL
17,19.0,bin,151.0,1400.6780013184991,0.9602649006622517,2d,0.12,ALL
18,20.0,bin,83.0,1754.8117154811716,0.9759036144578314,2d,0.12,ALL
19,21.0,bin,129.0,2136.4016736401672,0.9689922480620154,2d,0.12,ALL
20,22.0,bin,161.0,2637.2384937238494,0.8633540372670807,2d,0.12,ALL
21,23.0,bin,257.0,3233.47280334728,1.0,2d,0.12,ALL
22,24.0,bin,223.0,3972.803347280335,0.8878923766816144,2d,0.12,ALL
23,25.0,bin,335.0,4879.07949790795,0.9701492537313433,2d,0.12,ALL
0,1.0,fit,,33.333333333333336,0.5119132062560674,2d,0.12,ALL
1,2.0,fit,,50.0,0.56657810100413,2d,0.12,ALL
2,4.0,fit,,66.66666666666667,0.6138881991737808,2d,0.12,ALL
3,5.0,fit,,83.33333333333333,0.6548330395349953,2d,0.12,ALL
4,6.0,fit,,100.0,0.6902690250236234,2d,0.12,ALL
5,7.0,fit,,116.66666666666667,0.7209373352788948,2d,0.12,ALL
6,7.0,fit,,133.33333333333334,0.7474794291686049,2d,0.12,ALL
7,8.0,fit,,150.0,0.7704504615530545,2d,0.12,ALL
8,8.0,fit,,166.66666666666666,0.7903308949129862,2d,0.12,ALL
9,9.0,fit,,183.33333333333331,0.8075365487105163,2d,0.12,ALL
10,9.0,fit,,200.0,0.8224272966756538,2d,0.12,ALL
11,10.0,fit,,216.66666666666669,0.8353145939309944,2d,0.12,ALL
12,10.0,fit,,233.33333333333334,0.8464679913920449,2d,0.12,ALL
13,10.0,fit,,250.0,0.8561207736984836,2d,0.12,ALL
14,11.0,fit,,266.6666666666667,0.8644748385994149,2d,0.12,ALL
15,11.0,fit,,283.3333333333333,0.8717049198499178,2d,0.12,ALL
16,11.0,fit,,300.0,0.8779622419450633,2d,0.12,ALL
17,11.0,fit,,316.66666666666663,0.8833776831338703,2d,0.12,ALL
18,12.0,fit,,333.3333333333333,0.8880645128708563,2d,0.12,ALL
19,12.0,fit,,350.0,0.8921207609617594,2d,0.12,ALL
20,12.0,fit,,366.66666666666663,0.8956312679565229,2d,0.12,ALL
21,12.0,fit,,383.33333333333337,0.898669459675595,2d,0.12,ALL
22,12.0,fit,,400.0,0.9012988829855633,2d,0.12,ALL
23,13.0,fit,,416.6666666666667,0.903574534946433,2d,0.12,ALL
24,13.0,fit,,433.33333333333337,0.9055440131310137,2d,0.12,ALL
25,13.0,fit,,450.0,0.9072485111765131,2d,0.12,ALL
26,13.0,fit,,466.6666666666667,0.9087236803913117,2d,0.12,ALL
27,13.0,fit,,483.3333333333333,0.9100003754382996,2d,0.12,ALL
28,14.0,fit,,500.0,0.9111052996914987,2d,0.12,ALL
29,14.0,fit,,516.6666666666667,0.9120615637642605,2d,0.12,ALL
30,14.0,fit,,533.3333333333334,0.912889168891225,2d,0.12,ALL
31,14.0,fit,,550.0,0.9136054252744641,2d,0.12,ALL
32,14.0,fit,,566.6666666666666,0.9142253141439453,2d,0.12,ALL
33,14.0,fit,,583.3333333333334,0.9147618011051767,2d,0.12,ALL
34,14.0,fit,,600.0,0.91522610732802,2d,0.12,ALL
35,15.0,fit,,616.6666666666667,0.9156279442488581,2d,0.12,ALL
36,15.0,fit,,633.3333333333333,0.9159757166951539,2d,0.12,ALL
37,15.0,fit,,650.0,0.9162766986809564,2d,0.12,ALL
38,15.0,fit,,666.6666666666666,0.9165371855502943,2d,0.12,ALL
39,15.0,fit,,683.3333333333334,0.9167626256506929,2d,0.12,ALL
40,15.0,fit,,700.0,0.9169577342908978,2d,0.12,ALL
41,15.0,fit,,716.6666666666666,0.9171265923663479,2d,0.12,ALL
42,15.0,fit,,733.3333333333333,0.9172727317152499,2d,0.12,ALL
43,15.0,fit,,750.0,0.9173992089905628,2d,0.12,ALL
44,16.0,fit,,766.6666666666667,0.917508669593,2d,0.12,ALL
45,16.0,fit,,783.3333333333334,0.9176034030022726,2d,0.12,ALL
46,16.0,fit,,800.0,0.917685390663884,2d,0.12,ALL
47,16.0,fit,,816.6666666666666,0.917756347433076,2d,0.12,ALL
48,16.0,fit,,850.0,0.9178709051457038,2d,0.12,ALL
49,16.0,fit,,866.6666666666667,0.9179169021800894,2d,0.12,ALL
50,16.0,fit,,883.3333333333333,0.9179567106206309,2d,0.12,ALL
51,16.0,fit,,900.0,0.9179911631013076,2d,0.12,ALL
52,16.0,fit,,916.6666666666666,0.9180209802307563,2d,0.12,ALL
53,17.0,fit,,933.3333333333334,0.9180467856645335,2d,0.12,ALL
54,17.0,fit,,950.0,0.9180691191495047,2d,0.12,ALL
55,17.0,fit,,966.6666666666666,0.9180884478131988,2d,0.12,ALL
56,17.0,fit,,983.3333333333333,0.9181051759342547,2d,0.12,ALL
57,17.0,fit,,1000.0,0.91811965339832,2d,0.12,ALL
58,17.0,fit,,1016.6666666666666,0.9181321830162646,2d,0.12,ALL
59,17.0,fit,,1033.3333333333335,0.9181430268577779,2d,0.12,ALL
60,17.0,fit,,1050.0,0.9181524117328225,2d,0.12,ALL
61,17.0,fit,,1066.6666666666667,0.9181605339355946,2d,0.12,ALL
62,17.0,fit,,1083.3333333333333,0.9181675633502177,2d,0.12,ALL
63,17.0,fit,,1116.6666666666667,0.9181789121428627,2d,0.12,ALL
64,17.0,fit,,1133.3333333333333,0.9181834688924133,2d,0.12,ALL
65,18.0,fit,,1150.0,0.9181874125617383,2d,0.12,ALL
66,18.0,fit,,1166.6666666666667,0.9181908256366883,2d,0.12,ALL
67,18.0,fit,,1183.3333333333333,0.9181937795051938,2d,0.12,ALL
68,18.0,fit,,1216.6666666666665,0.9181985484430025,2d,0.12,ALL
69,18.0,fit,,1233.3333333333335,0.9182004632594852,2d,0.12,ALL
70,18.0,fit,,1250.0,0.918202120450196,2d,0.12,ALL
71,18.0,fit,,1266.6666666666665,0.918203554676962,2d,0.12,ALL
72,18.0,fit,,1300.0,0.9182058701958276,2d,0.12,ALL
73,18.0,fit,,1316.6666666666667,0.9182067999193567,2d,0.12,ALL
74,18.0,fit,,1350.0,0.9182083009319041,2d,0.12,ALL
75,18.0,fit,,1366.6666666666667,0.9182089036161248,2d,0.12,ALL
76,18.0,fit,,1383.3333333333333,0.9182094252132078,2d,0.12,ALL
77,19.0,fit,,1433.3333333333333,0.9182106054372888,2d,0.12,ALL
78,19.0,fit,,1450.0,0.9182108980656977,2d,0.12,ALL
79,19.0,fit,,1466.6666666666665,0.9182111513229081,2d,0.12,ALL
80,19.0,fit,,1533.3333333333335,0.9182118664544244,2d,0.12,ALL
81,19.0,fit,,1550.0,0.9182119894213977,2d,0.12,ALL
82,19.0,fit,,1583.3333333333333,0.9182121879481254,2d,0.12,ALL
83,19.0,fit,,1600.0,0.9182122676602681,2d,0.12,ALL
84,20.0,fit,,1816.6666666666667,0.918212702052163,2d,0.12,ALL
85,20.0,fit,,1850.0,0.9182127217194436,2d,0.12,ALL
86,20.0,fit,,1866.6666666666667,0.9182127296162194,2d,0.12,ALL
87,20.0,fit,,1883.3333333333333,0.9182127364505367,2d,0.12,ALL
88,20.0,fit,,2100.0,0.9182127736941985,2d,0.12,ALL
89,21.0,fit,,2133.3333333333335,0.9182127753804213,2d,0.12,ALL
90,21.0,fit,,2150.0,0.918212776057471,2d,0.12,ALL
91,21.0,fit,,2183.333333333333,0.9182127771505485,2d,0.12,ALL
92,21.0,fit,,2383.3333333333335,0.9182127798366053,2d,0.12,ALL
93,21.0,fit,,2416.6666666666665,0.9182127799811778,2d,0.12,ALL
94,21.0,fit,,2433.333333333333,0.9182127800392264,2d,0.12,ALL
95,21.0,fit,,2466.666666666667,0.918212780132944,2d,0.12,ALL
96,22.0,fit,,2683.333333333333,0.9182127803698844,2d,0.12,ALL
97,22.0,fit,,2700.0,0.918212780375635,2d,0.12,ALL
98,22.0,fit,,2716.666666666667,0.9182127803806119,2d,0.12,ALL
99,22.0,fit,,2750.0,0.9182127803886471,2d,0.12,ALL
100,22.0,fit,,2966.666666666667,0.9182127804089617,2d,0.12,ALL
101,22.0,fit,,2983.3333333333335,0.9182127804094548,2d,0.12,ALL
102,22.0,fit,,3016.6666666666665,0.9182127804102508,2d,0.12,ALL
103,22.0,fit,,3033.333333333333,0.9182127804105704,2d,0.12,ALL
104,23.0,fit,,3250.0,0.9182127804123121,2d,0.12,ALL
105,23.0,fit,,3266.6666666666665,0.9182127804123544,2d,0.12,ALL
106,23.0,fit,,3300.0,0.9182127804124226,2d,0.12,ALL
107,23.0,fit,,3316.666666666667,0.91821278041245,2d,0.12,ALL
108,23.0,fit,,3533.333333333333,0.9182127804125993,2d,0.12,ALL
109,23.0,fit,,3566.666666666667,0.9182127804126061,2d,0.12,ALL
110,23.0,fit,,3583.3333333333335,0.9182127804126089,2d,0.12,ALL
111,23.0,fit,,3600.0,0.9182127804126112,2d,0.12,ALL
112,23.0,fit,,3816.666666666667,0.918212780412624,2d,0.12,ALL
113,23.0,fit,,3850.0,0.9182127804126246,2d,0.12,ALL
114,23.0,fit,,3866.6666666666665,0.9182127804126249,2d,0.12,ALL
115,23.0,fit,,3900.0,0.9182127804126252,2d,0.12,ALL
116,24.0,fit,,4100.0,0.9182127804126261,2d,0.12,ALL
117,24.0,fit,,4133.333333333334,0.9182127804126262,2d,0.12,ALL
118,24.0,fit,,4150.0,0.9182127804126262,2d,0.12,ALL
119,24.0,fit,,4183.333333333334,0.9182127804126262,2d,0.12,ALL
120,24.0,fit,,4400.0,0.9182127804126263,2d,0.12,ALL
121,24.0,fit,,4416.666666666667,0.9182127804126263,2d,0.12,ALL
122,24.0,fit,,4433.333333333334,0.9182127804126263,2d,0.12,ALL
123,24.0,fit,,4466.666666666667,0.9182127804126263,2d,0.12,ALL
124,24.0,fit,,4683.333333333334,0.9182127804126263,2d,0.12,ALL
125,24.0,fit,,4700.0,0.9182127804126263,2d,0.12,ALL
126,24.0,fit,,4733.333333333333,0.9182127804126263,2d,0.12,ALL
127,24.0,fit,,4750.0,0.9182127804126263,2d,0.12,ALL
128,25.0,fit,,4966.666666666667,0.9182127804126263,2d,0.12,ALL
129,25.0,fit,,4983.333333333333,0.9182127804126263,2d,0.12,ALL
130,25.0,fit,,5016.666666666667,0.9182127804126263,2d,0.12,ALL
131,25.0,fit,,5033.333333333333,0.9182127804126263,2d,0.12,ALL
132,25.0,fit,,5250.0,0.9182127804126263,2d,0.12,ALL
133,25.0,fit,,5283.333333333333,0.9182127804126263,2d,0.12,ALL
134,25.0,fit,,5300.0,0.9182127804126263,2d,0.12,ALL
135,25.0,fit,,5316.666666666666,0.9182127804126263,2d,0.12,ALL
136,25.0,fit,,5533.333333333333,0.9182127804126263,2d,0.12,ALL
137,25.0,fit,,5566.666666666666,0.9182127804126263,2d,0.12,ALL
138,25.0,fit,,5583.333333333333,0.9182127804126263,2d,0.12,ALL
139,25.0,fit,,5616.666666666666,0.9182127804126263,2d,0.12,ALL
140,25.0,fit,,5816.666666666666,0.9182127804126263,2d,0.12,ALL
141,25.0,fit,,5850.0,0.9182127804126263,2d,0.12,ALL
142,25.0,fit,,5866.666666666666,0.9182127804126263,2d,0.12,ALL
143,25.0,fit,,5900.0,0.9182127804126263,2d,0.12,ALL
0,1.0,bin,961.0,40.00000000000001,0.522372528616025,3d,0.25,ALL
1,2.0,bin,977.0,50.12785914528975,0.48311156601842375,3d,0.25,ALL
2,4.0,bin,954.0,66.69461096226564,0.5576519916142557,3d,0.25,ALL
3,5.0,bin,975.0,83.33353591698499,0.6656410256410257,3d,0.25,ALL
4,6.0,bin,641.0,100.1958384875157,0.6177847113884556,3d,0.25,ALL
5,7.0,bin,1257.0,116.68188870368775,0.7136038186157518,3d,0.25,ALL
6,8.0,bin,921.0,150.01312461458272,0.748099891422367,3d,0.25,ALL
7,9.0,bin,934.0,183.81283095738388,0.7730192719486081,3d,0.25,ALL
8,10.0,bin,923.0,216.767903861656,0.7908992416034669,3d,0.25,ALL
9,11.0,bin,1162.0,267.41035372880316,0.7977624784853701,3d,0.25,ALL
10,12.0,bin,1098.0,333.91334991057346,0.8479052823315119,3d,0.25,ALL
11,13.0,bin,894.0,418.22620295452714,0.8109619686800895,3d,0.25,ALL
12,14.0,bin,965.0,500.4942833271253,0.8393782383419689,3d,0.25,ALL
13,15.0,bin,1090.0,618.2486462735641,0.8238532110091743,3d,0.25,ALL
14,16.0,bin,929.0,767.1924810001431,0.8869752421959096,3d,0.25,ALL
15,17.0,bin,881.0,935.676204214544,0.8683314415437003,3d,0.25,ALL
16,18.0,bin,557.0,1151.67483057786,0.881508078994614,3d,0.25,ALL
17,19.0,bin,152.0,1400.6780013184991,0.8947368421052632,3d,0.25,ALL
18,20.0,bin,50.0,1754.8117154811716,0.82,3d,0.25,ALL
19,21.0,bin,128.0,2136.4016736401672,0.8671875,3d,0.25,ALL
20,22.0,bin,119.0,2637.2384937238494,0.9495798319327731,3d,0.25,ALL
21,23.0,bin,188.0,3233.47280334728,0.8936170212765957,3d,0.25,ALL
22,24.0,bin,198.0,3972.803347280335,0.9444444444444444,3d,0.25,ALL
23,25.0,bin,220.0,4879.07949790795,0.8772727272727273,3d,0.25,ALL
0,1.0,fit,,33.333333333333336,0.509739364687054,3d,0.25,ALL
1,2.0,fit,,50.0,0.5548133099987635,3d,0.25,ALL
2,4.0,fit,,66.66666666666667,0.5943935201183779,3d,0.25,ALL
3,5.0,fit,,83.33333333333333,0.6291495864506906,3d,0.25,ALL
4,6.0,fit,,100.0,0.659669488776765,3d,0.25,ALL
5,7.0,fit,,116.66666666666667,0.686469542300864,3d,0.25,ALL
6,7.0,fit,,133.33333333333334,0.7100031323242157,3d,0.25,ALL
7,8.0,fit,,150.0,0.7306683843129547,3d,0.25,ALL
8,8.0,fit,,166.66666666666666,0.7488148991172974,3d,0.25,ALL
9,9.0,fit,,183.33333333333331,0.7647496672838635,3d,0.25,ALL
10,9.0,fit,,200.0,0.7787422625155079,3d,0.25,ALL
11,10.0,fit,,216.66666666666669,0.7910294021381254,3d,0.25,ALL
12,10.0,fit,,233.33333333333334,0.8018189517253433,3d,0.25,ALL
13,10.0,fit,,250.0,0.8112934416286521,3d,0.25,ALL
14,11.0,fit,,266.6666666666667,0.8196131549032676,3d,0.25,ALL
15,11.0,fit,,283.3333333333333,0.8269188388691813,3d,0.25,ALL
16,11.0,fit,,300.0,0.8333340861797653,3d,0.25,ALL
17,11.0,fit,,316.66666666666663,0.8389674256792533,3d,0.25,ALL
18,12.0,fit,,333.3333333333333,0.8439141584208163,3d,0.25,ALL
19,12.0,fit,,350.0,0.848257969905758,3d,0.25,ALL
20,12.0,fit,,366.66666666666663,0.8520723458186055,3d,0.25,ALL
21,12.0,fit,,383.33333333333337,0.855421815208552,3d,0.25,ALL
22,12.0,fit,,400.0,0.8583630421485612,3d,0.25,ALL
23,13.0,fit,,416.6666666666667,0.860945784340086,3d,0.25,ALL
24,13.0,fit,,433.33333333333337,0.8632137348804348,3d,0.25,ALL
25,13.0,fit,,450.0,0.8652052614332387,3d,0.25,ALL
26,13.0,fit,,466.6666666666667,0.8669540553068091,3d,0.25,ALL
27,13.0,fit,,483.3333333333333,0.8684897014210585,3d,0.25,ALL
28,14.0,fit,,500.0,0.8698381788052996,3d,0.25,ALL
29,14.0,fit,,516.6666666666667,0.8710223000940109,3d,0.25,ALL
30,14.0,fit,,533.3333333333334,0.8720620974556617,3d,0.25,ALL
31,14.0,fit,,550.0,0.8729751614834796,3d,0.25,ALL
32,14.0,fit,,566.6666666666666,0.8737769387812905,3d,0.25,ALL
33,14.0,fit,,583.3333333333334,0.8744809932787841,3d,0.25,ALL
34,14.0,fit,,600.0,0.8750992356969648,3d,0.25,ALL
35,15.0,fit,,616.6666666666667,0.8756421250457278,3d,0.25,ALL
36,15.0,fit,,633.3333333333333,0.876118845562362,3d,0.25,ALL
37,15.0,fit,,650.0,0.8765374620843066,3d,0.25,ALL
38,15.0,fit,,666.6666666666666,0.8769050564846532,3d,0.25,ALL
39,15.0,fit,,683.3333333333334,0.8772278474785166,3d,0.25,ALL
40,15.0,fit,,700.0,0.8775112958270798,3d,0.25,ALL
41,15.0,fit,,716.6666666666666,0.877760196719083,3d,0.25,ALL
42,15.0,fit,,733.3333333333333,0.8779787608926054,3d,0.25,ALL
43,15.0,fit,,750.0,0.8781706858695031,3d,0.25,ALL
44,16.0,fit,,766.6666666666667,0.8783392185075998,3d,0.25,ALL
45,16.0,fit,,800.0,0.8786171637526875,3d,0.25,ALL
46,16.0,fit,,816.6666666666666,0.878731278450611,3d,0.25,ALL
47,16.0,fit,,833.3333333333334,0.8788314845384144,3d,0.25,ALL
48,16.0,fit,,866.6666666666667,0.8789967451428192,3d,0.25,ALL
49,16.0,fit,,883.3333333333333,0.8790645954273036,3d,0.25,ALL
50,16.0,fit,,900.0,0.8791241759343571,3d,0.25,ALL
51,16.0,fit,,916.6666666666666,0.8791764946069717,3d,0.25,ALL
52,17.0,fit,,933.3333333333334,0.8792224365373029,3d,0.25,ALL
53,17.0,fit,,950.0,0.8792627789400642,3d,0.25,ALL
54,17.0,fit,,966.6666666666666,0.8792982043009236,3d,0.25,ALL
55,17.0,fit,,983.3333333333333,0.8793293119223374,3d,0.25,ALL
56,17.0,fit,,1000.0,0.8793566280621464,3d,0.25,ALL
57,17.0,fit,,1016.6666666666666,0.8793806148364529,3d,0.25,ALL
58,17.0,fit,,1033.3333333333335,0.8794016780373903,3d,0.25,ALL
59,17.0,fit,,1050.0,0.8794201739980418,3d,0.25,ALL
60,17.0,fit,,1066.6666666666667,0.8794364156206442,3d,0.25,ALL
61,17.0,fit,,1083.3333333333333,0.8794506776700575,3d,0.25,ALL
62,17.0,fit,,1100.0,0.8794632014220523,3d,0.25,ALL
63,17.0,fit,,1133.3333333333333,0.8794838556843776,3d,0.25,ALL
64,18.0,fit,,1150.0,0.8794923356096425,3d,0.25,ALL
65,18.0,fit,,1166.6666666666667,0.879499781978525,3d,0.25,ALL
66,18.0,fit,,1183.3333333333333,0.8795063207636915,3d,0.25,ALL
67,18.0,fit,,1200.0,0.8795120625839167,3d,0.25,ALL
68,18.0,fit,,1233.3333333333335,0.8795215320353401,3d,0.25,ALL
69,18.0,fit,,1266.6666666666665,0.8795288338341849,3d,0.25,ALL
70,18.0,fit,,1300.0,0.8795344641779065,3d,0.25,ALL
71,18.0,fit,,1316.6666666666667,0.8795367758021718,3d,0.25,ALL
72,18.0,fit,,1333.3333333333333,0.8795388056793771,3d,0.25,ALL
73,18.0,fit,,1366.6666666666667,0.8795421533675383,3d,0.25,ALL
74,18.0,fit,,1383.3333333333333,0.8795435278124335,3d,0.25,ALL
75,19.0,fit,,1400.0,0.8795447347362422,3d,0.25,ALL
76,19.0,fit,,1450.0,0.8795475424207656,3d,0.25,ALL
77,19.0,fit,,1466.6666666666665,0.8795482600331789,3d,0.25,ALL
78,19.0,fit,,1483.3333333333335,0.8795488901810372,3d,0.25,ALL
79,19.0,fit,,1583.3333333333333,0.8795513486899982,3d,0.25,ALL
80,19.0,fit,,1600.0,0.8795516023839528,3d,0.25,ALL
81,19.0,fit,,1633.3333333333333,0.8795520207778569,3d,0.25,ALL
82,19.0,fit,,1650.0,0.8795521925559132,3d,0.25,ALL
83,20.0,fit,,1866.6666666666667,0.8795532017154702,3d,0.25,ALL
84,20.0,fit,,1883.3333333333333,0.8795532295576345,3d,0.25,ALL
85,20.0,fit,,1916.6666666666667,0.8795532754751332,3d,0.25,ALL
86,20.0,fit,,1933.3333333333333,0.8795532943272689,3d,0.25,ALL
87,21.0,fit,,2150.0,0.879553405079558,3d,0.25,ALL
88,21.0,fit,,2183.333333333333,0.8795534108183248,3d,0.25,ALL
89,21.0,fit,,2200.0,0.8795534131744638,3d,0.25,ALL
90,21.0,fit,,2216.666666666667,0.8795534152434302,3d,0.25,ALL
91,21.0,fit,,2433.333333333333,0.8795534273981677,3d,0.25,ALL
92,21.0,fit,,2466.666666666667,0.8795534280279804,3d,0.25,ALL
93,21.0,fit,,2483.3333333333335,0.8795534282865598,3d,0.25,ALL
94,21.0,fit,,2516.6666666666665,0.8795534287130107,3d,0.25,ALL
95,22.0,fit,,2716.666666666667,0.8795534298475693,3d,0.25,ALL
96,22.0,fit,,2750.0,0.8795534299166895,3d,0.25,ALL
97,22.0,fit,,2766.6666666666665,0.8795534299450678,3d,0.25,ALL
98,22.0,fit,,2800.0,0.8795534299918696,3d,0.25,ALL
99,22.0,fit,,3016.6666666666665,0.879553430120423,3d,0.25,ALL
100,22.0,fit,,3033.333333333333,0.8795534301239697,3d,0.25,ALL
101,22.0,fit,,3050.0,0.8795534301270842,3d,0.25,ALL
102,22.0,fit,,3083.3333333333335,0.8795534301322205,3d,0.25,ALL
103,23.0,fit,,3300.0,0.8795534301463289,3d,0.25,ALL
104,23.0,fit,,3316.666666666667,0.8795534301467182,3d,0.25,ALL
105,23.0,fit,,3350.0,0.8795534301473601,3d,0.25,ALL
106,23.0,fit,,3366.6666666666665,0.8795534301476237,3d,0.25,ALL
107,23.0,fit,,3583.3333333333335,0.879553430149172,3d,0.25,ALL
108,23.0,fit,,3600.0,0.8795534301492147,3d,0.25,ALL
109,23.0,fit,,3633.3333333333335,0.8795534301492851,3d,0.25,ALL
110,23.0,fit,,3650.0,0.8795534301493141,3d,0.25,ALL
111,23.0,fit,,3866.6666666666665,0.8795534301494841,3d,0.25,ALL
112,23.0,fit,,3900.0,0.8795534301494928,3d,0.25,ALL
113,23.0,fit,,3916.6666666666665,0.8795534301494964,3d,0.25,ALL
114,23.0,fit,,3933.333333333333,0.8795534301494996,3d,0.25,ALL
115,24.0,fit,,4150.0,0.8795534301495183,3d,0.25,ALL
116,24.0,fit,,4183.333333333334,0.8795534301495193,3d,0.25,ALL
117,24.0,fit,,4200.0,0.8795534301495196,3d,0.25,ALL
118,24.0,fit,,4233.333333333333,0.8795534301495203,3d,0.25,ALL
119,24.0,fit,,4433.333333333334,0.879553430149522,3d,0.25,ALL
